UF;valor;id_servico;dia_venda
CE;260.0;381;8
AL;171.0;381;9
CE;130.0;382;1
CE;230.0;382;2
BA;130.0;382;3
CE;220.0;382;4
CE;357.0;382;5
BA;89.0;382;6
CE;357.0;382;7
CE;180.0;382;8
CE;171.0;383;1
CE;180.0;383;2
AM;89.0;383;3
ES;82.0;383;4
AM;212.0;383;5
MA;253.0;383;6
CE;171.0;383;7
CE;268.0;383;8
CE;179.0;383;9
CE;294.0;383;10
ES;130.0;383;11
CE;180.0;384;1
CE;180.0;384;2
CE;180.0;384;3
MA;89.0;384;4
AL;89.0;384;5
MA;212.0;384;6
MG;171.0;384;7
CE;130.0;384;8
CE;321.0;385;1
CE;268.0;385;2
CE;294.0;385;3
GO;130.0;385;4
CE;91.0;385;5
CE;82.0;385;6
CE;536.0;385;7
CE;171.0;385;8
ES;130.0;385;9
CE;294.0;385;10
MA;130.0;385;11
CE;269.0;386;1
CE;82.0;386;2
MA;171.0;386;3
CE;171.0;386;4
MA;89.0;386;5
CE;179.0;386;6
BA;130.0;386;7
CE;91.0;386;8
CE;91.0;386;9
BA;171.0;386;10
CE;268.0;386;11
MA;89.0;386;12
MA;212.0;386;13
CE;171.0;386;14
CE;357.0;386;15
CE;535.0;387;1
CE;171.0;387;2
CE;446.0;387;3
CE;246.0;388;1
CE;268.0;388;2
MA;89.0;388;3
CE;82.0;388;4
CE;269.0;388;5
MA;130.0;388;6
CE;89.0;388;7
CE;180.0;388;8
CE;357.0;388;9
CE;89.0;388;10
MA;89.0;388;11
SP;212.0;388;12
AL;89.0;388;13
CE;166.0;389;1
CE;91.0;389;2
MA;89.0;389;3
DF;89.0;389;4
PA;212.0;389;5
BA;171.0;389;6
CE;130.0;389;7
CE;123.0;389;8
CE;180.0;389;9
CE;980.0;389;10
GO;212.0;390;1
AL;212.0;390;2
CE;268.0;390;3
CE;294.0;390;4
BA;89.0;390;5
CE;269.0;390;6
CE;208.0;390;7
AM;130.0;390;8
CE;89.0;390;9
AL;89.0;390;10
BA;130.0;390;11
CE;268.0;391;1
CE;171.0;391;2
BA;89.0;391;3
AM;130.0;391;4
CE;179.0;391;5
CE;137.0;391;6
CE;171.0;391;7
BA;294.0;391;8
CE;89.0;391;9
CE;179.0;391;10
BA;253.0;391;11
CE;180.0;391;12
CE;210.0;391;13
BA;171.0;392;1
CE;89.0;392;2
CE;179.0;392;3
CE;89.0;392;4
MA;130.0;392;5
MA;89.0;392;6
CE;180.0;392;7
BA;130.0;392;8
BA;89.0;392;9
BA;253.0;392;10
CE;357.0;392;11
CE;268.0;392;12
CE;171.0;392;13
CE;130.0;393;1
AM;130.0;393;2
CE;357.0;393;3
BA;89.0;393;4
CE;357.0;393;5
CE;268.0;393;6
CE;123.0;393;7
MA;89.0;394;1
CE;268.0;394;2
BA;89.0;394;3
BA;130.0;394;4
CE;219.0;394;5
MA;130.0;394;6
CE;188.0;394;7
AM;130.0;394;8
CE;310.0;395;1
CE;246.0;395;2
CE;309.0;395;3
CE;289.0;395;4
CE;91.0;395;5
CE;269.0;395;6
DF;171.0;395;7
CE;301.0;395;8
CE;179.0;395;9
CE;41.0;395;10
CE;171.0;395;11
CE;130.0;395;12
GO;130.0;395;13
CE;89.0;395;14
CE;357.0;395;15
CE;358.0;395;16
CE;179.0;396;1
MA;171.0;396;2
CE;358.0;396;3
BA;130.0;396;4
CE;178.0;396;5
AL;130.0;396;6
CE;82.0;396;7
CE;123.0;396;8
CE;89.0;396;9
CE;171.0;396;10
CE;341.0;396;11
CE;447.0;396;12
CE;188.0;397;1
AL;89.0;397;2
CE;89.0;397;3
DF;212.0;397;4
CE;212.0;397;5
MT;212.0;397;6
CE;268.0;397;7
CE;268.0;397;8
CE;119.0;398;1
CE;447.0;398;2
CE;130.0;398;3
BA;89.0;398;4
CE;268.0;398;5
ES;130.0;398;6
CE;130.0;399;1
ES;89.0;399;2
AM;171.0;399;3
MA;89.0;399;4
CE;357.0;399;5
CE;89.0;399;6
CE;268.0;400;1
CE;268.0;400;2
CE;171.0;400;3
CE;89.0;400;4
MT;294.0;400;5
BA;171.0;400;6
ES;89.0;400;7
CE;91.0;400;8
GO;171.0;400;9
CE;268.0;400;10
AL;212.0;400;11
CE;337.0;400;12
CE;447.0;401;1
CE;294.0;401;2
AM;212.0;401;3
CE;82.0;401;4
GO;89.0;401;5
CE;358.0;401;6
CE;180.0;401;7
CE;357.0;401;8
BA;171.0;401;9
CE;89.0;401;10
CE;209.0;401;11
MA;89.0;401;12
MA;171.0;401;13
CE;91.0;401;14
CE;179.0;402;1
CE;171.0;402;2
BA;41.0;402;3
CE;357.0;402;4
ES;171.0;402;5
CE;89.0;402;6
MA;130.0;402;7
CE;268.0;402;8
CE;130.0;402;9
AL;89.0;402;10
AM;89.0;402;11
DF;212.0;402;12
CE;179.0;403;1
BA;89.0;403;2
CE;269.0;403;3
PA;212.0;403;4
DF;171.0;403;5
BA;89.0;403;6
CE;212.0;403;7
ES;130.0;403;8
CE;89.0;403;9
PA;130.0;403;10
CE;180.0;403;11
CE;179.0;403;12
AC;89.0;404;1
CE;269.0;404;2
CE;41.0;404;3
BA;212.0;404;4
CE;269.0;404;5
BA;253.0;404;6
CE;130.0;404;7
CE;179.0;404;8
MA;212.0;404;9
CE;357.0;405;1
BA;130.0;405;2
ES;82.0;405;3
CE;89.0;405;4
CE;130.0;405;5
BA;130.0;405;6
CE;220.0;405;7
CE;212.0;405;8
PA;212.0;405;9
PA;171.0;406;1
BA;130.0;406;2
MA;212.0;406;3
CE;171.0;406;4
BA;171.0;406;5
CE;250.0;406;6
PA;294.0;406;7
CE;171.0;407;1
CE;91.0;407;2
CE;130.0;407;3
MA;212.0;407;4
MT;294.0;407;5
CE;357.0;407;6
MG;130.0;407;7
CE;180.0;407;8
CE;269.0;407;9
CE;130.0;407;10
CE;179.0;407;11
BA;89.0;407;12
CE;268.0;408;1
CE;171.0;408;2
CE;130.0;408;3
CE;268.0;408;4
CE;180.0;408;5
CE;212.0;408;6
CE;269.0;408;7
CE;179.0;408;8
CE;357.0;408;9
CE;179.0;408;10
BA;130.0;408;11
CE;180.0;408;12
AM;89.0;408;13
BA;130.0;408;14
CE;170.0;408;15
CE;536.0;408;16
CE;179.0;409;1
CE;268.0;409;2
CE;171.0;409;3
CE;358.0;409;4
CE;41.0;409;5
CE;268.0;409;6
AM;130.0;409;7
CE;179.0;409;8
CE;130.0;410;1
CE;130.0;410;2
CE;260.0;410;3
AL;130.0;410;4
CE;357.0;410;5
CE;41.0;410;6
AL;130.0;410;7
CE;171.0;410;8
CE;269.0;411;1
CE;268.0;411;2
CE;91.0;411;3
CE;180.0;411;4
CE;179.0;411;5
CE;357.0;411;6
AM;130.0;411;7
MA;89.0;411;8
MA;171.0;411;9
MG;212.0;411;10
BA;212.0;412;1
ES;212.0;412;2
MA;89.0;412;3
BA;130.0;412;4
BA;89.0;412;5
CE;123.0;412;6
CE;447.0;412;7
DF;171.0;412;8
CE;130.0;412;9
CE;130.0;412;10
MA;171.0;412;11
CE;357.0;412;12
AL;171.0;412;13
CE;446.0;412;14
BA;89.0;412;15
AL;89.0;412;16
MG;130.0;413;1
CE;268.0;413;2
MA;89.0;413;3
BA;89.0;413;4
CE;446.0;413;5
CE;130.0;413;6
CE;219.0;413;7
CE;89.0;413;8
CE;209.0;413;9
CE;89.0;413;10
MA;130.0;413;11
BA;89.0;413;12
GO;212.0;413;13
CE;82.0;413;14
CE;358.0;413;15
BA;89.0;414;1
CE;212.0;414;2
MA;89.0;414;3
BA;130.0;414;4
CE;212.0;414;5
CE;446.0;414;6
BA;212.0;415;1
AC;89.0;415;2
CE;269.0;415;3
CE;221.0;415;4
PE;130.0;415;5
CE;41.0;415;6
CE;180.0;415;7
CE;357.0;415;8
CE;180.0;415;9
CE;91.0;415;10
CE;357.0;415;11
CE;130.0;415;12
BA;89.0;415;13
CE;41.0;416;1
PI;294.0;416;2
CE;119.0;416;3
CE;269.0;416;4
CE;802.0;416;5
MA;82.0;416;6
CE;130.0;416;7
BA;130.0;417;1
CE;89.0;417;2
CE;624.0;417;3
RJ;171.0;417;4
CE;130.0;417;5
CE;180.0;417;6
MG;212.0;417;7
CE;179.0;417;8
CE;268.0;417;9
CE;179.0;418;1
CE;89.0;418;2
CE;526.0;418;3
CE;268.0;418;4
CE;357.0;418;5
CE;357.0;418;6
CE;91.0;418;7
AL;171.0;418;8
CE;82.0;418;9
CE;179.0;419;1
AL;130.0;419;2
CE;258.0;419;3
CE;358.0;419;4
CE;268.0;419;5
CE;253.0;419;6
CE;269.0;419;7
BA;130.0;419;8
CE;91.0;420;1
MA;130.0;420;2
CE;269.0;420;3
CE;212.0;420;4
MA;89.0;420;5
AM;212.0;420;6
CE;179.0;420;7
MA;89.0;420;8
CE;89.0;420;9
CE;268.0;420;10
CE;130.0;420;11
CE;212.0;421;1
CE;180.0;421;2
CE;357.0;421;3
AM;212.0;421;4
CE;268.0;421;5
RJ;253.0;421;6
CE;123.0;421;7
CE;257.0;421;8
AL;130.0;421;9
PA;171.0;421;10
CE;190.0;421;11
CE;89.0;421;12
CE;268.0;422;1
CE;91.0;422;2
MA;89.0;422;3
AM;89.0;422;4
CE;89.0;422;5
MG;212.0;422;6
CE;171.0;422;7
CE;171.0;422;8
BA;89.0;422;9
CE;358.0;422;10
AL;130.0;422;11
CE;41.0;422;12
CE;91.0;422;13
BA;89.0;423;1
MG;212.0;423;2
CE;268.0;423;3
CE;180.0;423;4
CE;447.0;423;5
CE;357.0;423;6
GO;130.0;423;7
AL;89.0;423;8
ES;212.0;423;9
ES;41.0;423;10
CE;447.0;423;11
MA;89.0;423;12
BA;89.0;423;13
CE;48.0;423;14
CE;179.0;423;15
CE;165.0;424;1
BA;89.0;424;2
CE;358.0;424;3
CE;253.0;424;4
CE;268.0;424;5
CE;447.0;424;6
BA;89.0;425;1
CE;130.0;425;2
ES;130.0;425;3
AP;171.0;425;4
CE;179.0;425;5
CE;357.0;425;6
MA;89.0;425;7
BA;89.0;425;8
CE;171.0;425;9
CE;149.0;425;10
CE;171.0;426;1
CE;269.0;426;2
CE;269.0;426;3
CE;82.0;426;4
BA;89.0;426;5
BA;253.0;426;6
MA;89.0;426;7
CE;82.0;426;8
AM;130.0;426;9
AL;89.0;426;10
CE;89.0;426;11
CE;268.0;426;12
CE;268.0;426;13
MA;89.0;426;14
CE;535.0;427;1
CE;113.0;427;2
BA;130.0;427;3
DF;130.0;427;4
CE;82.0;427;5
AM;253.0;427;6
AM;89.0;427;7
CE;268.0;427;8
MA;130.0;427;9
BA;89.0;427;10
PB;294.0;427;11
CE;296.0;427;12
CE;178.0;427;13
CE;212.0;427;14
CE;171.0;428;1
MA;171.0;428;2
AM;171.0;428;3
CE;446.0;428;4
AL;212.0;428;5
CE;89.0;428;6
CE;446.0;428;7
CE;310.0;428;8
MA;171.0;428;9
CE;89.0;428;10
BA;89.0;428;11
MA;130.0;428;12
CE;446.0;429;1
MG;89.0;429;2
CE;180.0;429;3
BA;89.0;429;4
PE;171.0;429;5
CE;357.0;429;6
CE;294.0;429;7
AM;89.0;429;8
AL;130.0;430;1
CE;269.0;430;2
AL;212.0;430;3
CE;358.0;430;4
CE;179.0;430;5
BA;171.0;430;6
CE;41.0;430;7
PA;130.0;430;8
BA;130.0;430;9
ES;171.0;430;10
CE;89.0;431;1
CE;130.0;431;2
BA;89.0;431;3
CE;153.0;431;4
CE;358.0;431;5
CE;171.0;431;6
CE;41.0;431;7
CE;91.0;431;8
CE;91.0;431;9
MA;89.0;432;1
CE;357.0;432;2
CE;212.0;432;3
CE;268.0;432;4
CE;445.0;432;5
CE;91.0;432;6
CE;171.0;432;7
CE;130.0;432;8
CE;294.0;433;1
AM;171.0;433;2
AL;82.0;433;3
CE;180.0;433;4
CE;180.0;433;5
AM;89.0;433;6
CE;130.0;433;7
CE;169.0;433;8
MA;171.0;433;9
CE;268.0;434;1
CE;297.0;434;2
CE;130.0;434;3
DF;212.0;434;4
CE;89.0;434;5
CE;179.0;434;6
BA;171.0;434;7
MA;89.0;434;8
CE;269.0;434;9
CE;447.0;435;1
MA;130.0;435;2
CE;89.0;435;3
CE;171.0;435;4
CE;179.0;435;5
CE;178.0;435;6
CE;171.0;435;7
BA;130.0;435;8
CE;254.0;436;1
CE;269.0;436;2
CE;358.0;436;3
BA;89.0;436;4
CE;82.0;436;5
GO;130.0;436;6
CE;357.0;436;7
CE;535.0;436;8
BA;89.0;436;9
CE;268.0;436;10
CE;714.0;436;11
CE;171.0;436;12
PA;253.0;437;1
MA;171.0;437;2
MG;89.0;437;3
AL;130.0;437;4
CE;179.0;437;5
MA;212.0;437;6
MA;171.0;437;7
CE;253.0;437;8
CE;82.0;438;1
CE;171.0;438;2
AP;130.0;438;3
CE;148.0;438;4
CE;446.0;438;5
AP;123.0;438;6
DF;253.0;438;7
CE;170.0;438;8
CE;268.0;439;1
MA;89.0;439;2
CE;130.0;439;3
CE;269.0;439;4
CE;82.0;439;5
CE;269.0;439;6
CE;180.0;439;7
CE;41.0;439;8
DF;171.0;440;1
ES;41.0;440;2
CE;212.0;440;3
CE;269.0;440;4
PB;253.0;440;5
MG;89.0;441;1
CE;41.0;441;2
CE;268.0;441;3
AL;171.0;441;4
CE;89.0;441;5
BA;130.0;441;6
MA;89.0;441;7
MG;89.0;441;8
CE;89.0;441;9
MG;130.0;442;1
CE;180.0;442;2
CE;130.0;442;3
CE;268.0;442;4
BA;89.0;442;5
BA;212.0;442;6
CE;179.0;442;7
CE;113.0;442;8
CE;447.0;443;1
CE;129.0;443;2
CE;171.0;443;3
CE;171.0;443;4
CE;269.0;443;5
BA;89.0;443;6
BA;89.0;443;7
CE;258.0;443;8
CE;97.0;443;9
PA;212.0;443;10
CE;179.0;444;1
ES;171.0;444;2
CE;171.0;444;3
CE;160.0;444;4
CE;536.0;444;5
CE;130.0;444;6
CE;179.0;444;7
CE;294.0;444;8
CE;91.0;445;1
CE;130.0;445;2
CE;89.0;445;3
BA;294.0;445;4
MA;212.0;445;5
CE;253.0;445;6
MA;130.0;445;7
MA;171.0;445;8
CE;179.0;445;9
MA;89.0;445;10
GO;130.0;445;11
ES;89.0;445;12
CE;269.0;446;1
CE;269.0;446;2
CE;269.0;446;3
BA;89.0;446;4
CE;89.0;446;5
AM;130.0;446;6
CE;91.0;446;7
CE;357.0;446;8
CE;357.0;446;9
CE;212.0;446;10
MA;130.0;446;11
GO;89.0;446;12
AL;89.0;446;13
CE;269.0;447;1
CE;91.0;447;2
CE;89.0;447;3
CE;268.0;447;4
CE;268.0;447;5
CE;171.0;447;6
MA;130.0;447;7
CE;294.0;447;8
CE;212.0;447;9
CE;447.0;447;10
CE;269.0;447;11
CE;269.0;447;12
BA;89.0;448;1
BA;130.0;448;2
CE;89.0;448;3
CE;41.0;448;4
AM;212.0;448;5
DF;130.0;448;6
CE;236.0;448;7
CE;268.0;448;8
MA;130.0;448;9
CE;130.0;448;10
CE;180.0;448;11
CE;179.0;449;1
PE;294.0;449;2
CE;358.0;449;3
CE;357.0;449;4
CE;447.0;449;5
CE;268.0;449;6
CE;180.0;449;7
BA;130.0;449;8
CE;447.0;449;9
BA;212.0;449;10
CE;41.0;449;11
CE;130.0;449;12
MA;294.0;449;13
CE;130.0;450;1
ES;212.0;450;2
GO;212.0;450;3
CE;358.0;450;4
MA;130.0;450;5
BA;89.0;450;6
AL;89.0;450;7
AM;130.0;450;8
MA;212.0;450;9
CE;179.0;451;1
CE;91.0;451;2
CE;269.0;451;3
CE;357.0;451;4
CE;171.0;451;5
BA;130.0;451;6
BA;89.0;452;1
BA;130.0;452;2
CE;180.0;452;3
CE;357.0;452;4
CE;130.0;452;5
AL;253.0;452;6
CE;41.0;453;1
BA;130.0;453;2
ES;294.0;453;3
CE;89.0;453;4
CE;91.0;453;5
CE;212.0;453;6
CE;358.0;453;7
BA;41.0;453;8
GO;89.0;453;9
CE;171.0;453;10
CE;358.0;454;1
CE;123.0;454;2
AM;253.0;454;3
GO;89.0;454;4
AM;89.0;454;5
CE;179.0;454;6
BA;89.0;454;7
CE;171.0;455;1
ES;171.0;455;2
AL;171.0;455;3
ES;41.0;455;4
ES;171.0;455;5
CE;269.0;455;6
CE;179.0;455;7
CE;371.0;455;8
CE;89.0;455;9
CE;41.0;456;1
CE;89.0;456;2
BA;212.0;456;3
CE;91.0;456;4
CE;268.0;456;5
CE;91.0;456;6
MA;89.0;456;7
PE;130.0;456;8
MA;294.0;456;9
BA;212.0;457;1
ES;253.0;457;2
ES;89.0;457;3
CE;171.0;457;4
CE;89.0;457;5
MA;130.0;457;6
BA;171.0;457;7
BA;89.0;457;8
AP;130.0;458;1
CE;250.0;458;2
CE;91.0;458;3
CE;253.0;458;4
MA;89.0;458;5
BA;89.0;458;6
MA;89.0;458;7
CE;179.0;458;8
MA;89.0;458;9
CE;99.0;459;1
MA;89.0;459;2
MA;171.0;459;3
MG;41.0;459;4
MA;212.0;459;5
CE;91.0;459;6
CE;41.0;459;7
MA;130.0;459;8
CE;179.0;459;9
CE;446.0;460;1
CE;179.0;460;2
MA;130.0;460;3
CE;714.0;460;4
CE;171.0;460;5
CE;171.0;460;6
BA;89.0;460;7
CE;268.0;460;8
CE;357.0;460;9
ES;89.0;460;10
CE;130.0;460;11
CE;358.0;460;12
CE;447.0;460;13
ES;130.0;460;14
CE;357.0;460;15
BA;89.0;460;16
AM;212.0;460;17
CE;358.0;460;18
CE;358.0;461;1
CE;171.0;461;2
CE;137.0;461;3
BA;82.0;461;4
CE;447.0;461;5
CE;446.0;461;6
DF;212.0;461;7
BA;130.0;461;8
CE;89.0;461;9
ES;82.0;461;10
CE;268.0;461;11
ES;253.0;461;12
CE;211.0;461;13
MA;171.0;462;1
AM;130.0;462;2
BA;171.0;462;3
ES;89.0;462;4
CE;212.0;462;5
CE;91.0;462;6
ES;89.0;462;7
AL;212.0;462;8
CE;171.0;462;9
BA;171.0;462;10
CE;41.0;462;11
DF;212.0;462;12
CE;171.0;462;13
CE;357.0;462;14
MG;123.0;462;15
CE;535.0;462;16
AM;294.0;462;17
BA;212.0;462;18
CE;89.0;463;1
CE;269.0;463;2
CE;180.0;463;3
ES;89.0;463;4
CE;169.0;463;5
CE;91.0;463;6
BA;130.0;463;7
AL;130.0;463;8
AM;130.0;463;9
BA;130.0;463;10
AM;212.0;463;11
BA;171.0;464;1
CE;179.0;464;2
MA;89.0;464;3
BA;130.0;464;4
GO;212.0;464;5
GO;130.0;464;6
MA;89.0;464;7
CE;180.0;464;8
AC;171.0;465;1
CE;179.0;465;2
CE;171.0;465;3
CE;269.0;465;4
BA;130.0;465;5
CE;269.0;465;6
CE;169.0;465;7
ES;89.0;465;8
CE;269.0;465;9
CE;41.0;465;10
CE;171.0;465;11
CE;269.0;465;12
CE;130.0;465;13
BA;89.0;465;14
DF;171.0;465;15
AC;253.0;466;1
CE;130.0;466;2
CE;180.0;466;3
CE;89.0;466;4
CE;179.0;466;5
ES;171.0;466;6
CE;164.0;466;7
CE;165.0;466;8
CE;358.0;467;1
BA;212.0;467;2
CE;171.0;467;3
GO;130.0;467;4
BA;89.0;467;5
GO;212.0;467;6
MA;89.0;467;7
CE;180.0;467;8
CE;89.0;467;9
CE;358.0;467;10
CE;171.0;467;11
CE;396.0;467;12
CE;91.0;468;1
CE;447.0;468;2
CE;358.0;468;3
CE;48.0;468;4
CE;89.0;468;5
AP;130.0;468;6
MA;130.0;468;7
CE;268.0;468;8
CE;269.0;468;9
CE;130.0;468;10
CE;179.0;468;11
CE;268.0;468;12
CE;357.0;468;13
CE;91.0;468;14
MA;89.0;469;1
CE;130.0;469;2
CE;178.0;469;3
CE;130.0;469;4
CE;171.0;469;5
CE;89.0;469;6
AP;89.0;469;7
CE;253.0;469;8
GO;41.0;470;1
BA;130.0;470;2
ES;171.0;470;3
MT;294.0;470;4
BA;171.0;470;5
CE;41.0;470;6
CE;269.0;471;1
BA;89.0;471;2
CE;180.0;471;3
BA;89.0;471;4
BA;130.0;471;5
GO;130.0;471;6
CE;91.0;471;7
CE;48.0;472;1
CE;180.0;472;2
AL;130.0;472;3
CE;130.0;472;4
CE;171.0;472;5
BA;294.0;472;6
CE;89.0;472;7
ES;89.0;472;8
CE;180.0;472;9
CE;89.0;472;10
CE;180.0;473;1
CE;130.0;473;2
BA;89.0;473;3
AL;130.0;473;4
CE;269.0;473;5
CE;269.0;473;6
CE;171.0;473;7
MA;130.0;473;8
CE;268.0;473;9
CE;269.0;473;10
PA;212.0;473;11
CE;268.0;473;12
CE;179.0;473;13
CE;89.0;474;1
MG;212.0;474;2
CE;89.0;474;3
BA;171.0;474;4
BA;171.0;474;5
MA;89.0;474;6
CE;180.0;474;7
CE;89.0;475;1
AM;171.0;475;2
AL;212.0;475;3
CE;180.0;475;4
CE;179.0;475;5
ES;253.0;475;6
AL;130.0;475;7
CE;179.0;475;8
CE;179.0;475;9
BA;130.0;476;1
CE;179.0;476;2
CE;535.0;476;3
CE;171.0;476;4
CE;268.0;476;5
CE;212.0;476;6
MG;130.0;476;7
MA;89.0;476;8
AM;253.0;476;9
CE;358.0;476;10
CE;258.0;476;11
AP;294.0;477;1
PA;294.0;477;2
CE;268.0;477;3
GO;130.0;477;4
CE;123.0;477;5
CE;212.0;477;6
CE;257.0;477;7
MA;89.0;477;8
CE;358.0;477;9
GO;212.0;477;10
CE;357.0;478;1
ES;171.0;478;2
CE;269.0;478;3
BA;89.0;478;4
MA;171.0;478;5
BA;130.0;478;6
CE;358.0;478;7
BA;171.0;478;8
CE;294.0;478;9
CE;268.0;478;10
GO;89.0;478;11
CE;230.0;478;12
CE;212.0;478;13
GO;41.0;479;1
CE;123.0;479;2
CE;89.0;479;3
MG;212.0;479;4
BA;171.0;480;1
AL;171.0;480;2
CE;179.0;480;3
CE;268.0;480;4
CE;268.0;480;5
BA;41.0;480;6
MG;89.0;480;7
MA;89.0;480;8
CE;269.0;480;9
CE;91.0;480;10
MA;253.0;481;1
CE;82.0;481;2
CE;268.0;481;3
CE;89.0;481;4
CE;171.0;481;5
CE;180.0;481;6
CE;89.0;481;7
CE;130.0;481;8
CE;212.0;481;9
MA;89.0;482;1
CE;130.0;482;2
CE;171.0;482;3
CE;82.0;482;4
CE;180.0;483;1
CE;82.0;483;2
CE;269.0;483;3
GO;89.0;483;4
BA;130.0;483;5
CE;191.0;483;6
BA;89.0;484;1
CE;268.0;484;2
AM;171.0;484;3
PI;294.0;484;4
AL;89.0;484;5
MA;89.0;484;6
BA;171.0;484;7
CE;268.0;484;8
CE;180.0;484;9
CE;358.0;484;10
BA;130.0;484;11
CE;535.0;484;12
CE;130.0;484;13
CE;358.0;484;14
CE;296.0;485;1
CE;358.0;485;2
BA;130.0;485;3
AP;171.0;485;4
PA;212.0;485;5
BA;130.0;485;6
AL;130.0;485;7
CE;203.0;485;8
CE;446.0;485;9
AM;253.0;486;1
CE;212.0;486;2
BA;89.0;486;3
CE;178.0;486;4
BA;130.0;486;5
CE;171.0;486;6
BA;89.0;486;7
CE;624.0;486;8
CE;203.0;486;9
BA;171.0;486;10
CE;221.0;486;11
CE;171.0;486;12
CE;357.0;487;1
AL;89.0;487;2
CE;358.0;487;3
CE;171.0;487;4
CE;269.0;487;5
CE;269.0;487;6
CE;41.0;487;7
CE;219.0;487;8
MA;171.0;487;9
BA;130.0;487;10
CE;180.0;487;11
BA;89.0;487;12
BA;89.0;488;1
CE;130.0;488;2
GO;89.0;488;3
CE;269.0;488;4
CE;180.0;488;5
CE;130.0;488;6
BA;130.0;488;7
GO;253.0;488;8
CE;253.0;488;9
MG;130.0;488;10
PA;294.0;488;11
CE;82.0;488;12
GO;89.0;488;13
CE;91.0;488;14
AL;171.0;488;15
CE;294.0;488;16
CE;179.0;489;1
BA;130.0;489;2
AL;89.0;489;3
CE;41.0;489;4
GO;171.0;489;5
CE;130.0;489;6
MA;212.0;489;7
CE;89.0;489;8
MA;89.0;489;9
CE;91.0;489;10
CE;358.0;489;11
DF;130.0;490;1
BA;89.0;490;2
CE;229.0;490;3
CE;164.0;490;4
CE;190.0;490;5
BA;130.0;490;6
BA;130.0;491;1
BA;130.0;491;2
CE;130.0;491;3
CE;89.0;491;4
CE;212.0;491;5
CE;89.0;491;6
CE;82.0;491;7
MA;171.0;491;8
CE;357.0;492;1
MA;171.0;492;2
AL;130.0;492;3
CE;130.0;492;4
CE;180.0;492;5
MA;171.0;492;6
CE;91.0;492;7
BA;130.0;492;8
BA;41.0;492;9
DF;89.0;492;10
CE;219.0;492;11
CE;180.0;492;12
ES;130.0;492;13
CE;82.0;493;1
AL;130.0;493;2
MA;212.0;493;3
BA;130.0;493;4
MA;294.0;493;5
CE;180.0;493;6
CE;358.0;493;7
CE;269.0;493;8
BA;89.0;493;9
CE;357.0;494;1
BA;294.0;494;2
MA;171.0;494;3
CE;89.0;494;4
CE;89.0;494;5
CE;268.0;494;6
BA;89.0;495;1
CE;447.0;495;2
GO;171.0;495;3
CE;358.0;495;4
CE;179.0;495;5
CE;269.0;495;6
CE;179.0;495;7
CE;130.0;496;1
MA;89.0;496;2
CE;91.0;496;3
BA;89.0;496;4
CE;358.0;496;5
CE;89.0;496;6
CE;269.0;496;7
CE;82.0;496;8
CE;179.0;496;9
DF;130.0;496;10
BA;130.0;496;11
AM;89.0;496;12
CE;89.0;496;13
BA;89.0;496;14
CE;358.0;496;15
CE;171.0;497;1
AL;89.0;497;2
BA;89.0;497;3
CE;91.0;497;4
CE;171.0;497;5
BA;89.0;497;6
CE;212.0;497;7
CE;82.0;497;8
MA;212.0;497;9
CE;178.0;497;10
GO;130.0;497;11
BA;89.0;497;12
MT;212.0;497;13
BA;171.0;498;1
CE;89.0;498;2
AL;171.0;498;3
BA;253.0;498;4
DF;41.0;498;5
BA;130.0;499;1
CE;536.0;499;2
BA;171.0;499;3
MG;212.0;499;4
CE;253.0;499;5
CE;130.0;499;6
BA;89.0;499;7
CE;357.0;499;8
CE;269.0;500;1
CE;89.0;500;2
CE;41.0;500;3
BA;130.0;500;4
CE;268.0;500;5
BA;253.0;500;6
BA;89.0;500;7
PA;212.0;500;8
AM;89.0;500;9
CE;164.0;501;1
CE;310.0;501;2
CE;212.0;501;3
BA;130.0;501;4
CE;91.0;501;5
BA;89.0;501;6
AM;89.0;501;7
DF;212.0;501;8
CE;212.0;501;9
MG;130.0;502;1
CE;130.0;502;2
DF;89.0;502;3
CE;89.0;502;4
CE;179.0;503;1
BA;89.0;503;2
GO;41.0;503;3
CE;446.0;503;4
CE;447.0;503;5
CE;180.0;503;6
CE;179.0;503;7
CE;268.0;503;8
AL;130.0;503;9
AL;130.0;504;1
AL;212.0;504;2
CE;130.0;504;3
CE;212.0;504;4
CE;89.0;504;5
CE;357.0;504;6
CE;179.0;504;7
CE;130.0;504;8
CE;624.0;504;9
CE;212.0;504;10
CE;268.0;504;11
AL;89.0;504;12
CE;179.0;505;1
CE;89.0;505;2
CE;180.0;505;3
BA;89.0;505;4
BA;89.0;505;5
CE;171.0;505;6
MA;89.0;505;7
CE;268.0;505;8
BA;89.0;505;9
AL;212.0;506;1
AL;89.0;506;2
CE;130.0;506;3
CE;130.0;506;4
CE;358.0;506;5
MA;253.0;506;6
CE;130.0;506;7
BA;89.0;506;8
CE;179.0;506;9
MA;171.0;506;10
CE;130.0;506;11
DF;212.0;507;1
CE;357.0;507;2
CE;41.0;507;3
CE;535.0;508;1
BA;130.0;508;2
BA;89.0;508;3
AL;89.0;508;4
CE;179.0;508;5
MG;41.0;508;6
AP;130.0;508;7
BA;89.0;509;1
BA;89.0;509;2
CE;179.0;509;3
CE;269.0;509;4
DF;89.0;509;5
CE;82.0;509;6
MA;89.0;509;7
MA;171.0;509;8
AM;212.0;509;9
CE;358.0;509;10
